Date,Open,High,Low,Close,Adj Close,Volume
2011-10-11,56.081429,57.597141,55.928570,57.184284,38.711277,151421900
2011-10-12,58.191429,58.464287,57.162857,57.455715,38.895023,155571500
2011-10-13,57.854286,58.347141,57.549999,58.347141,39.498478,106546300
2011-10-14,59.547142,60.285713,59.324287,60.285713,40.810810,143341800
2011-10-17,60.248573,60.957142,59.419998,59.998573,40.616421,171511200
2011-10-18,60.251427,60.687141,59.427143,60.320000,40.834023,220400600
2011-10-19,57.335712,58.345715,56.828571,56.945713,38.549770,276014900
2011-10-20,57.142857,57.192856,56.315716,56.472858,38.229656,137317600
2011-10-21,56.871429,57.020000,55.821430,56.124287,37.993706,155311100
2011-10-24,56.597141,58.071430,56.485714,57.967144,39.241238,125534500
2011-10-25,57.861427,58.078571,56.768570,56.824287,38.467571,107606800
2011-10-26,57.394287,57.507141,56.164288,57.228573,38.741261,114076200
2011-10-27,58.222858,58.428570,57.412857,57.812859,39.136787,123666200
2011-10-28,57.571430,58.049999,57.501427,57.849998,39.161938,80710700
2011-10-31,57.488571,58.475716,57.292858,57.825714,39.145500,96375300
2011-11-01,56.772858,57.071430,56.174286,56.644287,38.345722,132947500
2011-11-02,57.155716,57.205715,56.444286,56.772858,38.432758,81837700
2011-11-03,57.009998,57.628571,56.480000,57.581429,38.980118,110346600
2011-11-04,57.432858,57.634285,57.022858,57.177143,38.706440,75557300
2011-11-07,57.130001,57.142857,56.590000,57.104286,38.657127,67568900
2011-11-08,57.458572,58.285713,57.365715,58.032856,39.285725,100110500
2011-11-09,56.709999,57.270000,56.318573,56.468571,38.226772,139671000
2011-11-10,56.718571,56.744286,54.592857,55.031429,37.253880,186188100
2011-11-11,55.230000,55.528572,54.322857,54.945713,37.195854,163446500
2011-11-14,54.788570,55.035713,54.028572,54.180000,36.677509,108226300
2011-11-15,54.400002,55.642857,54.207142,55.547142,37.603004,107702700
2011-11-16,55.607143,55.877144,54.902859,54.967144,37.210361,87302600
2011-11-17,54.854286,54.939999,53.642857,53.915714,36.498611,119975100
2011-11-18,54.131428,54.284286,53.554287,53.562859,36.259727,92984500
2011-11-21,52.914288,53.097141,52.272858,52.715714,35.686245,111995100
2011-11-22,53.002857,53.990002,52.991428,53.787144,36.411564,102255300
2011-11-23,53.501427,53.691429,52.411430,52.427143,35.490906,107067800
2011-11-25,52.631428,53.021427,51.902859,51.938572,35.160156,63690200
2011-11-28,53.192856,53.817142,52.904285,53.731430,36.373844,86603300
2011-11-29,53.691429,54.118572,52.885715,53.314285,36.091457,93963800
2011-11-30,54.470001,54.611427,54.042858,54.599998,36.961819,101484600
2011-12-01,54.648571,55.571430,54.392857,55.418571,37.515961,96795300
2011-12-02,55.689999,56.232857,55.511429,55.671429,37.687134,94763900
2011-12-05,56.212856,56.630001,55.770000,56.144287,38.007248,89302500
2011-12-06,56.072857,56.375713,55.625713,55.849998,37.808014,70899500
2011-12-07,55.704285,55.848572,55.251427,55.584286,37.628132,76186600
2011-12-08,55.921429,56.500000,55.747143,55.808571,37.779972,94089100
2011-12-09,56.121429,56.291428,55.861427,56.231430,38.066238,74248300
2011-12-12,55.954285,56.271427,55.635715,55.977142,37.894093,75266800
2011-12-13,56.142857,56.485714,55.299999,55.544285,37.601063,84732200
2011-12-14,55.242859,55.340000,53.954285,54.312859,36.767441,101721900
2011-12-15,54.761429,54.820000,54.044285,54.134285,36.646553,64050000
2011-12-16,54.337143,54.878571,54.224285,54.431427,36.847710,105369600
2011-12-19,54.638573,54.978573,54.354286,54.601429,36.962795,58882600
2011-12-20,55.394287,56.585712,55.322857,56.564285,38.291569,84303800
2011-12-21,56.669998,56.757141,56.001427,56.635715,38.339920,65737000
2011-12-22,56.714287,57.018570,56.585712,56.935715,38.543007,50589700
2011-12-23,57.098572,57.655716,57.070000,57.618572,39.005264,67349800
2011-12-27,57.585712,58.441429,57.574287,58.075714,39.314739,66269000
2011-12-28,58.127144,58.321430,57.334286,57.520000,38.938545,57165500
2011-12-29,57.628571,57.950001,57.215714,57.874287,39.178375,53994500
2011-12-30,57.644287,58.040001,57.641430,57.857143,39.166779,44915500
2012-01-03,58.485714,58.928570,58.428570,58.747143,39.769264,75555200
2012-01-04,58.571430,59.240002,58.468571,59.062859,39.982990,65005500
2012-01-05,59.278572,59.792858,58.952858,59.718571,40.426876,67817400
2012-01-06,59.967144,60.392857,59.888573,60.342857,40.849491,79573200
2012-01-09,60.785713,61.107143,60.192856,60.247143,40.784691,98506100
2012-01-10,60.844284,60.857143,60.214287,60.462856,40.930733,64549100
2012-01-11,60.382858,60.407143,59.901428,60.364285,40.863998,53771200
2012-01-12,60.325714,60.414288,59.821430,60.198570,40.751816,53146800
2012-01-13,59.957142,60.064285,59.808571,59.972858,40.599018,56505400
2012-01-17,60.599998,60.855713,60.422855,60.671429,41.071915,60724300
2012-01-18,60.994286,61.352856,60.900002,61.301430,41.498398,69197800
2012-01-19,61.450001,61.624287,60.930000,61.107143,41.366879,65434600
2012-01-20,61.070000,61.071430,59.964287,60.042858,40.646404,103493600
2012-01-23,60.381428,61.207142,60.328571,61.058571,41.334000,76515600
2012-01-24,60.728573,60.728573,59.935715,60.058571,40.657047,136909500
2012-01-25,64.919998,64.921425,63.389999,63.808571,43.195625,239578500
2012-01-26,64.051430,64.112854,63.305714,63.518570,42.999313,80996300
2012-01-27,63.477142,64.068573,63.395714,63.897144,43.255596,74927300
2012-01-30,63.672855,64.842857,63.627144,64.715714,43.809715,94835300
2012-01-31,65.084282,65.462860,64.724289,65.211426,44.145302,97920900
2012-02-01,65.487144,65.570000,65.078575,65.169998,44.117256,67511500
2012-02-02,65.128571,65.309998,64.854286,65.017143,44.013775,46699100
2012-02-03,65.328575,65.714287,65.080002,65.668571,44.454769,71649900
2012-02-06,65.482857,66.425713,65.457146,66.281425,44.869652,62353200
2012-02-07,66.464287,67.107140,66.368568,66.975716,45.339649,79055900
2012-02-08,67.214287,68.112854,67.099998,68.097145,46.098801,101972500
2012-02-09,68.680000,70.964287,68.651428,70.452858,47.693527,221053700
2012-02-10,70.137146,71.088570,69.792854,70.488571,47.717701,157825500
2012-02-13,71.361427,71.975716,71.012856,71.800003,48.605473,129304000
2012-02-14,72.094284,72.794289,71.714287,72.779999,49.268894,115099600
2012-02-15,73.465714,75.184288,70.984283,71.095711,48.128704,376530000
2012-02-16,70.214287,72.127144,69.518570,71.744286,48.567768,236138000
2012-02-17,71.872856,72.538574,71.471428,71.731430,48.559055,133951300
2012-02-21,72.411430,73.550003,72.017143,73.550003,49.790154,151398800
2012-02-22,73.297142,73.641426,72.724289,73.291428,49.615108,120825600
2012-02-23,73.582855,73.975716,72.785713,73.769997,49.939079,142006900
2012-02-24,74.238571,74.699997,74.091431,74.629997,50.521259,103768000
2012-02-27,74.472855,75.500000,73.754288,75.108574,50.845245,136895500
2012-02-28,75.422859,76.487144,75.121429,76.487144,51.778473,150096800
2012-02-29,77.365715,78.230003,76.528572,77.491432,52.458332,238002800
2012-03-01,78.309998,78.315712,76.967140,77.781425,52.654652,170817500
2012-03-02,77.748573,78.114288,77.502853,77.882858,52.723312,107928100
2012-03-05,77.917145,78.211426,75.142860,76.165718,51.560883,202281100
2012-03-06,74.808571,76.241432,73.745712,75.751427,51.280418,202559700
2012-03-07,76.685715,76.825714,74.757141,75.812859,51.322006,199630200
2012-03-08,76.384285,77.570000,76.017143,77.427139,52.414803,129114300
2012-03-09,77.744286,78.248573,77.587143,77.881432,52.722347,104729800
2012-03-12,78.425713,78.857140,78.142860,78.857140,53.382858,101820600
2012-03-13,79.648575,81.168571,79.392860,81.157143,54.939865,172713800
2012-03-14,82.578575,84.959999,82.199997,84.225716,57.017155,354711000
2012-03-15,85.658569,85.715714,82.650002,83.651428,56.628376,289929500
2012-03-16,83.531425,84.171425,82.571426,83.652855,56.629353,206371900
2012-03-19,85.481430,85.967140,84.150002,85.871429,58.131226,225309000
2012-03-20,85.644287,86.699997,84.497147,86.565712,58.601227,204165500
2012-03-21,86.105713,87.092857,85.915718,86.071426,58.266613,161010500
2012-03-22,85.397141,86.357140,85.075714,85.620003,57.961025,155967700
2012-03-23,85.784286,85.971428,84.914284,85.150002,57.642860,107622200
2012-03-26,85.684288,86.735718,85.037140,86.711426,58.699856,148935500
2012-03-27,86.597145,88.040001,86.580002,87.782860,59.425175,151782400
2012-03-28,88.339996,88.778572,87.187141,88.231430,59.728844,163865100
2012-03-29,87.540001,88.080002,86.747147,87.122856,58.978386,152059600
2012-03-30,86.967140,87.222855,85.419998,85.650002,57.981327,182759500
2012-04-02,85.975716,88.395714,85.768570,88.375717,59.826511,149587900
2012-04-03,89.614288,90.315712,88.930000,89.902855,60.860321,208639900
2012-04-04,89.192856,89.408569,88.142860,89.187141,60.375832,143245200
2012-04-05,89.568573,90.665718,89.057144,90.525711,61.281975,160324500
2012-04-09,89.447144,91.405716,89.328575,90.889999,61.528580,149384200
2012-04-10,91.418571,92.000000,89.428574,89.777145,60.775227,222431300
2012-04-11,90.885712,90.981430,89.048569,89.457146,60.558601,174153700
2012-04-12,89.285713,90.190002,88.642860,88.967140,60.226887,153584200
2012-04-13,89.158569,89.242859,86.215714,86.461426,58.530640,214911200
2012-04-16,87.151428,87.182854,82.607140,82.875717,56.103264,262696700
2012-04-17,82.705711,87.142860,81.701431,87.099998,58.962910,256382000
2012-04-18,87.674286,88.607140,86.101425,86.905716,58.831383,238632800
2012-04-19,85.745712,86.389999,83.502853,83.919998,56.810188,208679800
2012-04-20,84.482857,84.945717,81.488571,81.854286,55.411781,257746300
2012-04-23,81.515717,82.381432,79.517143,81.671425,55.288006,241632300
2012-04-24,80.372856,81.098572,79.285713,80.040001,54.183609,269037300
2012-04-25,87.948570,88.285713,86.571426,87.142860,58.991924,226444400
2012-04-26,87.752853,87.812859,86.018570,86.814285,58.769508,134017100
2012-04-27,86.438568,86.597145,85.785713,86.142860,58.314972,101680600
2012-04-30,85.400002,85.485718,83.285713,83.425713,56.475586,126536200
2012-05-01,83.557144,85.251427,83.032860,83.161430,56.296680,152749800
2012-05-02,82.891426,83.914284,82.694283,83.711426,56.668999,106847300
2012-05-03,84.357140,84.485718,82.900002,83.117142,56.266693,97637400
2012-05-04,82.440002,82.622856,80.738571,80.750000,54.664246,132498100
2012-05-07,80.214287,81.824287,80.175713,81.354286,55.073318,115029600
2012-05-08,81.368568,81.642860,79.818573,81.168571,54.947582,124313000
2012-05-09,80.528572,81.997147,80.121429,81.311432,55.044308,120176000
2012-05-10,82.082855,82.268570,81.205711,81.502853,55.173878,83300000
2012-05-11,80.714287,82.067146,80.621429,80.958572,54.805424,99886500
2012-05-14,80.367142,81.072861,79.657143,79.745712,53.984375,88156600
2012-05-15,80.207146,80.459999,78.821426,79.024284,53.496014,119084000
2012-05-16,79.150002,79.555717,77.291428,78.011429,52.810341,140224000
2012-05-17,77.901428,78.214287,75.731430,75.731430,51.266880,179305000
2012-05-18,76.279999,77.629997,74.597145,75.768570,51.292034,183073100
2012-05-21,76.357140,80.220001,76.292854,80.182854,54.280315,157776500
2012-05-22,81.364288,81.982857,78.940002,79.567146,53.863503,173717600
2012-05-23,79.642860,81.828575,79.032860,81.508568,55.177753,146224400
2012-05-24,82.267143,82.357140,80.175713,80.760002,54.671013,124057500
2012-05-25,80.655716,80.835716,79.781425,80.327141,54.377983,82126800
2012-05-29,81.557144,82.000000,80.758568,81.752853,55.343136,95127200
2012-05-30,81.314285,82.855713,80.937141,82.738571,56.010418,132357400
2012-05-31,82.962860,83.071426,81.637146,82.532860,55.871166,122918600
2012-06-01,81.308571,81.807144,80.074287,80.141426,54.252254,130246900
2012-06-04,80.214287,81.071426,78.357140,80.612854,54.571404,139248900
2012-06-05,80.181427,80.924286,79.761429,80.404289,54.430210,97053600
2012-06-06,81.110001,81.978569,80.785713,81.637146,55.264805,100363900
2012-06-07,82.470001,82.474289,81.500000,81.674286,55.289940,94941700
2012-06-08,81.657143,82.940002,81.285713,82.902855,56.121635,86879100
2012-06-11,83.959999,84.071426,81.518570,81.595711,55.236752,147816200
2012-06-12,82.065712,82.374283,80.957146,82.308571,55.719334,108845100
2012-06-13,82.074287,82.639999,81.482857,81.737144,55.332497,73395000
2012-06-14,81.605713,81.928574,81.037140,81.647141,55.271564,86393300
2012-06-15,81.571426,82.088570,81.364288,82.018570,55.522999,83813800
2012-06-18,81.565712,83.984283,81.481430,83.682854,56.649654,110103000
2012-06-19,83.342857,84.285713,83.300003,83.915718,56.807301,90351100
2012-06-20,84.029999,84.178574,82.971428,83.677139,56.645786,89735800
2012-06-21,83.634285,84.031425,82.491432,82.524284,55.865345,81587800
2012-06-22,82.720001,83.169998,82.202858,83.157143,56.293774,71117900
2012-06-25,82.471428,82.828575,81.481430,81.538574,55.198074,76095600
2012-06-26,81.618568,82.070000,81.047142,81.718575,55.319916,69134100
2012-06-27,82.142860,82.391426,81.702858,82.071426,55.558800,50749300
2012-06-28,81.667145,82.000000,80.801430,81.292854,55.031734,70709100
2012-06-29,82.571426,83.428574,82.035713,83.428574,56.477512,105375200
2012-07-02,83.532860,84.781425,83.371429,84.645714,57.301468,100023000
2012-07-03,84.982857,85.714287,84.857140,85.629997,57.967781,60428200
2012-07-05,85.794289,87.762856,85.664284,87.134285,58.986118,121095800
2012-07-06,86.727142,86.919998,85.940002,86.554283,58.593494,104732600
2012-07-09,86.471428,87.699997,86.301430,87.698570,59.368118,94851400
2012-07-10,88.281425,88.552856,86.472855,86.887146,58.818813,127989400
2012-07-11,86.588570,86.808571,85.317146,86.347145,58.453270,117330500
2012-07-12,85.748573,86.209999,84.668571,85.557144,57.918476,107010400
2012-07-13,86.135712,86.741432,85.714287,86.424286,58.505486,77856800
2012-07-16,86.445717,87.374283,86.431427,86.701431,58.693089,75315100
2012-07-17,87.255714,87.357140,86.164284,86.705711,58.696003,73406200
2012-07-18,86.655716,86.905716,86.222855,86.608574,58.630234,63175000
2012-07-19,87.325714,87.907143,86.571426,87.760002,59.409706,109215400
2012-07-20,87.575714,87.777145,86.242859,86.328575,58.440685,99367800
2012-07-23,84.914284,86.557144,83.958572,86.261429,58.395226,121993900
2012-07-24,86.768570,87.097145,85.501427,85.845711,58.113811,141283100
2012-07-25,82.065712,82.971428,81.428574,82.138573,55.604248,219328200
2012-07-26,82.822861,82.914284,81.480003,82.125717,55.595539,101658200
2012-07-27,82.144287,83.690002,81.655716,83.594284,56.589703,100984100
2012-07-30,84.417145,85.634285,83.974289,85.004288,57.544212,94785600
2012-07-31,86.175713,87.385712,86.102859,87.251427,59.065426,115581900
2012-08-01,87.987144,88.057144,86.142860,86.687141,58.683437,96125400
2012-08-02,86.120003,87.241432,85.750000,86.827141,58.778202,83039600
2012-08-03,87.661430,88.282860,87.365715,87.957146,59.543167,86230200
2012-08-06,88.184288,89.267143,87.894287,88.935715,60.205616,75525800
2012-08-07,88.967140,89.285713,88.291428,88.701431,60.047009,72611700
2012-08-08,88.484283,89.125717,88.157143,88.551430,59.945457,61176500
2012-08-09,88.264282,88.818573,88.257141,88.675713,61.881474,55410600
2012-08-10,88.387146,88.822861,88.385712,88.814285,61.978176,48734700
2012-08-13,89.055717,90.000000,89.035713,90.000000,62.805603,69708100
2012-08-14,90.267143,91.230003,90.029999,90.241432,62.974106,85042300
2012-08-15,90.185715,90.571426,89.678574,90.118568,62.888348,64335600
2012-08-16,90.172859,90.965714,90.071426,90.905716,63.437672,63633500
2012-08-17,91.428574,92.598572,91.258568,92.587143,64.611038,110690300
2012-08-20,92.858574,95.021431,92.842857,95.021431,66.309761,153346200
2012-08-21,95.831429,96.411430,92.904289,93.722855,65.403557,203179900
2012-08-22,93.488571,95.571426,92.587143,95.552856,66.680618,141330700
2012-08-23,95.158569,95.699997,94.449997,94.661430,66.058533,105032200
2012-08-24,94.215714,95.639999,93.650002,94.745712,66.117378,109335100
2012-08-27,97.141426,97.267143,96.220001,96.525711,67.359528,106752100
2012-08-28,96.425713,96.585716,95.809998,96.400002,67.271805,66854200
2012-08-29,96.464287,96.809998,96.085716,96.209999,67.139198,50701700
2012-08-30,95.805717,95.935715,94.692856,94.838570,66.182175,75674900
2012-08-31,95.321426,95.514282,93.892860,95.034286,66.318748,84580300
2012-09-04,95.108574,96.448570,94.928574,96.424286,67.288727,91973000
2012-09-05,96.510002,96.621429,95.657143,95.747147,66.816208,84093800
2012-09-06,96.167145,96.898575,95.828575,96.610001,67.418343,97799100
2012-09-07,96.864288,97.497147,96.538574,97.205711,67.834045,82416600
2012-09-10,97.207146,97.612854,94.585716,94.677139,66.069496,121999500
2012-09-11,95.015717,95.728569,93.785713,94.370003,65.855186,125995800
2012-09-12,95.264282,95.699997,93.714287,95.684288,66.772331,178058300
2012-09-13,96.767143,97.928574,96.395714,97.568573,68.087257,149590000
2012-09-14,98.565712,99.568573,98.269997,98.754288,68.914711,150118500
2012-09-17,99.907143,99.971428,99.230003,99.968575,69.762085,99507800
2012-09-18,99.982857,100.332855,99.488571,100.272858,69.974426,93375800
2012-09-19,100.037140,100.570000,99.938568,100.300003,69.993362,81718700
2012-09-20,99.879997,100.008568,99.088570,99.814285,69.654419,84142100
2012-09-21,100.344284,100.724289,99.908569,100.012856,69.793007,142897300
2012-09-24,98.122856,99.302856,97.571426,98.684288,68.865860,159941600
2012-09-25,98.322861,98.968575,96.142860,96.220001,67.146172,129697400
2012-09-26,95.534286,96.098572,94.457146,95.025711,66.312752,144125800
2012-09-27,94.898575,97.452858,94.335716,97.331429,67.921783,148522500
2012-09-28,96.964287,97.301430,95.250000,95.300003,66.504158,133777700
2012-10-01,95.879997,96.678574,93.785713,94.198570,65.735550,135898700
2012-10-02,94.544289,95.192856,92.949997,94.472855,65.926949,156998100
2012-10-03,94.980003,95.980003,94.661430,95.921425,66.937828,106070300
2012-10-04,95.892860,96.321426,95.078575,95.257141,66.474251,92681400
2012-10-05,95.028572,95.142860,93.040001,93.227142,65.057655,148501500
2012-10-08,92.411430,92.508568,90.872856,91.167145,63.620106,159498500
2012-10-09,91.235718,91.498573,89.078575,90.835716,63.388824,209649300
2012-10-10,91.391426,92.139999,91.000000,91.558571,63.893253,127589000
2012-10-11,92.357140,92.457146,89.728569,89.728569,62.616199,136520300
2012-10-12,89.937141,90.768570,89.328575,89.958572,62.776707,115003700
2012-10-15,90.335716,90.732857,89.121429,90.680000,63.280163,108125500
2012-10-16,90.767143,92.900002,90.142860,92.827141,64.778511,137442900
2012-10-17,92.695717,93.255714,92.000000,92.087143,64.262115,97259400
2012-10-18,91.370003,91.722855,90.000000,90.377144,63.068790,119156100
2012-10-19,90.150002,90.252853,87.088570,87.120003,60.795830,186021500
2012-10-22,87.488571,90.768570,87.251427,90.575714,63.207367,136682700
2012-10-23,90.142860,90.557144,87.385712,87.622856,61.146751,176786400
2012-10-24,88.777145,89.507141,87.234283,88.118568,61.492683,139631800
2012-10-25,88.571426,88.857140,86.507141,87.077141,60.765934,164081400
2012-10-26,87.061432,87.714287,84.428574,86.285713,60.213634,254608200
2012-10-31,84.982857,85.994286,83.957146,85.045715,59.348320,127500800
2012-11-01,85.459999,86.142860,84.881432,85.220001,59.469944,90324500
2012-11-02,85.127144,85.278572,82.107140,82.400002,57.502033,149843400
2012-11-05,83.360001,83.967140,82.514282,83.517143,58.281620,132283900
2012-11-06,84.318573,84.391426,82.870003,83.264282,58.105164,93729300
2012-11-07,81.977142,82.077141,79.392860,79.714287,57.456463,198412200
2012-11-08,80.089996,80.318573,76.470001,76.821426,55.371349,264036500
2012-11-09,77.202858,79.268570,76.245712,78.151428,56.329979,232478400
2012-11-12,79.164284,79.214287,76.949997,77.547142,55.894417,128950500
2012-11-13,76.987144,78.639999,76.622856,77.557144,55.901646,133237300
2012-11-14,77.928574,78.207146,76.597145,76.697144,55.281765,119292600
2012-11-15,76.790001,77.071426,74.660004,75.088570,54.122337,197477700
2012-11-16,75.028572,75.714287,72.250000,75.382858,54.334457,316723400
2012-11-19,77.244286,81.071426,77.125717,80.818573,58.252415,205829400
2012-11-20,81.701431,81.707146,79.225716,80.129997,57.756104,160688500
2012-11-21,80.607140,81.052856,79.514282,80.242859,57.837444,93250500
2012-11-23,81.024284,81.714287,80.371429,81.642860,58.846531,68206600
2012-11-26,82.271431,84.285713,81.958572,84.218575,60.703060,157644900
2012-11-27,84.221428,84.345711,82.871429,83.540001,60.213966,133332500
2012-11-28,82.467140,83.685715,81.751427,83.277145,60.024498,130216100
2012-11-29,84.317146,84.892860,83.607140,84.194283,60.685558,128674700
2012-11-30,83.827141,84.057144,83.239998,83.611427,60.265450,97829900
2012-12-03,84.807144,84.941429,83.642860,83.741432,60.359154,91070000
2012-12-04,83.114288,83.114288,81.732857,82.264282,59.294453,139267100
2012-12-05,81.272858,81.321426,76.967140,76.970001,55.478436,261159500
2012-12-06,75.562859,79.044289,74.089996,78.177139,56.348511,294303100
2012-12-07,79.057144,79.314285,75.714287,76.178574,54.907990,196760200
2012-12-10,75.000000,76.930000,74.511429,75.688568,54.554806,157621100
2012-12-11,77.110001,78.508568,76.767143,77.341431,55.746155,148086400
2012-12-12,78.252853,78.285713,76.610001,77.000000,55.500069,121786000
2012-12-13,75.878571,76.805717,75.114288,75.669998,54.541420,156314900
2012-12-14,73.535713,74.018570,72.225716,72.827141,52.492355,252394800
2012-12-17,72.704285,74.285713,71.604286,74.118568,53.423187,189401800
2012-12-18,75.000000,76.414284,74.321426,76.271431,54.974922,156421300
2012-12-19,75.924286,76.242859,75.071426,75.187141,54.193390,112342300
2012-12-20,75.714287,75.742859,74.125717,74.532860,53.721798,120422400
2012-12-21,73.209999,74.238571,72.891426,74.190002,53.474663,149067100
2012-12-24,74.335716,74.892860,74.101425,74.309998,53.561169,43938300
2012-12-26,74.142860,74.208572,73.017143,73.285713,52.822868,75609100
2012-12-27,73.362854,73.750000,72.094284,73.580002,53.034992,113780100
2012-12-28,72.898575,73.497147,72.588570,72.798569,52.471752,88569600
2012-12-31,72.932854,76.485718,72.714287,76.024284,54.796783,164873100
2013-01-02,79.117142,79.285713,77.375717,78.432854,56.532833,140129500
2013-01-03,78.268570,78.524284,77.285713,77.442856,55.819256,88241300
2013-01-04,76.709999,76.947144,75.118568,75.285713,54.264439,148583400
2013-01-07,74.571426,75.614288,73.599998,74.842857,53.945240,121039100
2013-01-08,75.601425,75.984283,74.464287,75.044289,54.090424,114676800
2013-01-09,74.642860,75.001427,73.712860,73.871429,53.245052,101901100
2013-01-10,75.507141,75.531425,73.645714,74.787140,53.905075,150286500
2013-01-11,74.428574,75.045715,74.145714,74.328575,53.574554,87626700
2013-01-14,71.811432,72.500000,71.215714,71.678574,51.664474,183551900
2013-01-15,71.185715,71.284286,69.054283,69.417145,50.034496,219193100
2013-01-16,70.662857,72.777145,70.357140,72.298569,52.111370,172701200
2013-01-17,72.901428,72.964287,71.718575,71.811432,51.760242,113419600
2013-01-18,71.217140,71.745712,70.914284,71.428574,51.484287,118230700
2013-01-22,72.080002,72.554283,70.947144,72.110001,51.975445,115386600
2013-01-23,72.687141,73.570000,72.110001,73.430000,52.926884,215377400
2013-01-24,65.714287,66.532860,64.321426,64.357140,46.387341,365213100
2013-01-25,64.527145,65.175713,62.142857,62.840000,45.293816,302006600
2013-01-28,62.547142,64.744286,62.265713,64.261429,46.318348,196379400
2013-01-29,65.500000,65.742859,64.588570,65.467140,47.187405,142789500
2013-01-30,65.285713,66.085716,64.928574,65.261429,47.039143,104288800
2013-01-31,65.282860,65.611427,64.997147,65.070000,46.901154,79833600
2013-02-01,65.587143,65.639999,64.050003,64.802856,46.708603,134871100
2013-02-04,64.844284,65.134285,63.142857,63.188572,45.545055,119279300
2013-02-05,63.435715,65.677139,63.174286,65.405716,47.143135,143336900
2013-02-06,65.209999,66.642860,64.654289,65.335716,47.092674,148426600
2013-02-07,66.178574,67.142860,64.874283,66.888573,50.250072,176145200
2013-02-08,67.714287,68.401428,66.892860,67.854286,50.975567,158289600
2013-02-11,68.071426,69.277145,67.607140,68.561432,51.506813,129372600
2013-02-12,68.501427,68.911430,66.820000,66.842857,50.215736,152263300
2013-02-13,66.744286,67.662857,66.174286,66.715714,50.120209,118801900
2013-02-14,66.360001,67.377144,66.288574,66.655716,50.075142,88818800
2013-02-15,66.978569,67.165718,65.702858,65.737144,49.385067,97936300
2013-02-19,65.871429,66.104286,64.835716,65.712860,49.366829,108945900
2013-02-20,65.384285,65.384285,64.114288,64.121429,48.171265,119075600
2013-02-21,63.714287,64.167145,63.259998,63.722858,47.871834,111795600
2013-02-22,64.178574,64.514282,63.799999,64.401428,48.381615,82663700
2013-02-25,64.835716,65.017143,63.224285,63.257141,47.521954,93144800
2013-02-26,63.402859,64.505714,62.522858,64.138573,48.184139,125374900
2013-02-27,64.061432,64.634285,62.950001,63.509998,47.711926,146837600
2013-02-28,63.435715,63.981430,63.057144,63.057144,47.371716,80628800
2013-03-01,62.571430,62.597141,61.425713,61.495716,46.198692,138112100
2013-03-04,61.114285,61.171429,59.857143,60.007141,45.080402,145688900
2013-03-05,60.211430,62.169998,60.107143,61.591427,46.270596,159608400
2013-03-06,62.072857,62.178570,60.632858,60.808571,45.682476,115062500
2013-03-07,60.642857,61.715714,60.151428,61.511429,46.210495,117118400
2013-03-08,61.400002,62.204285,61.230000,61.674286,46.332844,97870500
2013-03-11,61.392857,62.715714,60.734287,62.552856,46.992863,118559000
2013-03-12,62.228573,62.697144,61.081429,61.204285,45.979752,116477900
2013-03-13,61.207142,62.071430,60.765713,61.192856,45.971157,101387300
2013-03-14,61.832859,62.091427,61.492859,61.785713,46.416542,75968900
2013-03-15,62.561428,63.461430,62.464287,63.380001,47.614262,160990200
2013-03-18,63.064285,65.351425,63.028572,65.102859,48.908558,151549300
2013-03-19,65.642860,65.852859,64.071426,64.927139,48.776543,131693800
2013-03-20,65.345711,65.375717,64.227142,64.582855,48.517902,77165200
2013-03-21,64.317146,65.425713,64.300003,64.675713,48.587666,95813900
2013-03-22,64.940002,66.014282,64.730003,65.987144,49.572872,98776300
2013-03-25,66.384285,67.135712,65.968575,66.225716,49.752098,125283900
2013-03-26,66.491432,66.548569,65.790001,65.877144,49.490242,73573500
2013-03-27,65.208572,65.257141,64.389999,64.582855,48.517902,82809300
2013-03-28,64.260002,64.545715,63.088570,63.237144,47.506943,110709900
2013-04-01,63.128571,63.385715,61.105713,61.272858,46.031269,97433000
2013-04-02,61.085712,62.591427,60.914288,61.398571,46.125710,132379800
2013-04-03,61.624287,62.468571,61.472858,61.712856,46.361816,90804000
2013-04-04,61.965714,62.142857,60.750000,61.102856,45.903553,89611900
2013-04-05,60.642857,60.707142,59.954285,60.457142,45.418461,95923800
2013-04-08,60.692856,61.071430,60.355713,60.887142,45.741501,75207300
2013-04-09,60.908573,61.214287,60.392857,60.997143,45.824142,76653500
2013-04-10,61.157143,62.437141,60.858570,62.241428,46.758904,93982000
2013-04-11,61.959999,62.570000,61.599998,62.047142,46.612953,82091100
2013-04-12,62.021427,62.021427,61.298573,61.400002,46.126785,59653300
2013-04-15,61.000000,61.127144,59.935715,59.978573,45.058937,79380000
2013-04-16,60.224285,60.944286,60.081429,60.891430,45.744720,76442800
2013-04-17,60.038570,60.085712,56.872856,57.542858,43.229103,236264000
2013-04-18,57.855713,57.970001,55.677143,56.007141,42.075397,166574800
2013-04-19,55.424286,57.085712,55.014286,55.790001,41.912270,152318600
2013-04-22,56.091427,57.457142,55.895714,56.952858,42.785870,107480100
2013-04-23,57.712856,58.340000,56.972858,58.018570,43.586483,166059600
2013-04-24,56.220001,59.321430,56.071430,57.922855,43.514576,242412800
2013-04-25,58.747143,59.134285,58.142857,58.340000,43.827953,96209400
2013-04-26,58.544285,59.824287,58.321430,59.599998,44.774532,191024400
2013-04-29,60.064285,61.945713,60.000000,61.445713,46.161125,160081600
